Ohio_STR;12/31/2018;GLOBAL LIQUIDITY RESERVE;IL-GLR;;INTERNATIONAL FUNDS;0.00;GLOBAL CUSTODIAN LIQUIDITY RESERVE;I-GLR;0
Ohio_STR;12/31/2018;ALIBABA GROUP HLDG LTD SR;01609WAQ5;3,938,608.00;CORPORATE NOTES/BONDS;4,000,000.00;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;ALLERGAN  (ALLERGAN);018490AQ5;2,883,466.33;CORPORATE NOTES/BONDS;3,000,000.00;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;ALLERGAN (2M Prior Call);00507UAR2;4,971,976.67;CORPORATE NOTES/BONDS;5,000,000.00;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;ALLERGAN (3m Prior Call);00507UAS0;4,933,494.44;CORPORATE NOTES/BONDS;5,000,000.00;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;ALLERGAN (6m Prior Call);00507UAT8;7,719,609.78;CORPORATE NOTES/BONDS;8,000,000.00;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;ALLERGAN (6m Prior Call);00507UAU5;4,188,822.63;CORPORATE NOTES/BONDS;4,346,000.00;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;AMAZON.COM INC;023135AJ5;9,785,992.22;CORPORATE NOTES/BONDS;10,000,000.00;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;AMAZON.COM INC;023135AN6;5,132,512.22;CORPORATE NOTES/BONDS;5,000,000.00;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;AMAZON.COM INC;023135AP1;7,577,224.67;CORPORATE NOTES/BONDS;7,000,000.00;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;AMAZON.COM INC;023135AQ9;7,807,996.00;CORPORATE NOTES/BONDS;7,000,000.00;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;AMERICAN EXPRESS CO;025816BD0;19,393,526.79;CORPORATE NOTES/BONDS;20,010,000.00;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;AMERICAN EXPRESS CREDIT;0258M0DK2;10,044,408.61;CORPORATE NOTES/BONDS;10,000,000.00;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;AMERICAN EXPRESS CREDIT;0258M0EE5;4,982,780.56;CORPORATE NOTES/BONDS;5,000,000.00;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;AMERICAN EXPRESS CREDIT;0258M0EG0;6,924,372.00;CORPORATE NOTES/BONDS;7,000,000.00;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;AMERICAN HONDA FINANCE;02665WBZ3;7,947,493.33;CORPORATE NOTES/BONDS;8,000,000.00;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;AMERICAN HONDA FINANCE;02665WCA7;5,860,662.00;CORPORATE NOTES/BONDS;6,000,000.00;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;AMERICAN INTL GROUP;026874AZ0;10,980,216.67;CORPORATE NOTES/BONDS;10,000,000.00;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;AMERICAN INTL GROUP;026874CU9;21,596,646.19;CORPORATE NOTES/BONDS;20,755,000.00;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;AMERICAN INTL GROUP;026874DC8;6,138,090.39;CORPORATE NOTES/BONDS;7,000,000.00;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;AMERICAN TRANSMISSION SY;030288AB0;5,488,293.33;CORPORATE NOTES/BONDS;5,000,000.00;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;AMGEN INC;031162BM1;15,271,985.83;CORPORATE NOTES/BONDS;15,000,000.00;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;ANHEUSER-BUSCH INBEV FIN;03522AAE0;11,306,872.00;CORPORATE NOTES/BONDS;12,000,000.00;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;ANHEUSER-BUSCH INBEV FIN;03522AAF7;14,185,495.00;CORPORATE NOTES/BONDS;15,000,000.00;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;ANHEUSER-BUSCH INBEV;035240AD2;5,087,598.33;CORPORATE NOTES/BONDS;5,000,000.00;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;APPLE INC;037833AK6;10,682,734.33;CORPORATE NOTES/BONDS;11,000,000.00;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;APPLE INC;037833AR1;3,014,296.00;CORPORATE NOTES/BONDS;3,000,000.00;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;APPLE INC;037833BG4;4,944,803.33;CORPORATE NOTES/BONDS;5,000,000.00;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;APPLE INC;037833BH2;5,125,616.67;CORPORATE NOTES/BONDS;5,000,000.00;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;APPLE INC;037833BX7;5,369,186.67;CORPORATE NOTES/BONDS;5,000,000.00;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;APPLE INC;037833CG3;6,981,312.33;CORPORATE NOTES/BONDS;7,000,000.00;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;APPLE INC;037833CQ1;9,796,564.44;CORPORATE NOTES/BONDS;10,000,000.00;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;APPLE INC;037833CS7;9,904,430.00;CORPORATE NOTES/BONDS;10,000,000.00;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;APPLE INC;037833CU2;9,298,242.16;CORPORATE NOTES/BONDS;9,500,000.00;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;APPLE INC;037833DF4;19,509,666.67;CORPORATE NOTES/BONDS;20,000,000.00;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;APPLE INC;037833DK3;4,774,715.00;CORPORATE NOTES/BONDS;5,000,000.00;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;ARCHER DANIELS;039483BE1;15,656,304.49;CORPORATE NOTES/BONDS;15,243,000.00;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;AT&T INC;00206RBH4;454,296.71;CORPORATE NOTES/BONDS;532,000.00;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;AT&T INC;00206RBN1;9,625,125.00;CORPORATE NOTES/BONDS;10,000,000.00;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;AT&T INC;00206RCG5;4,495,606.68;CORPORATE NOTES/BONDS;5,000,000.00;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;AT&T INC;00206RCL4;4,940,880.28;CORPORATE NOTES/BONDS;5,000,000.00;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;AT&T INC;00206RCM2;6,833,199.33;CORPORATE NOTES/BONDS;7,000,000.00;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;AT&T INC;00206RCT7;3,056,187.77;CORPORATE NOTES/BONDS;3,077,000.00;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;AT&T INC;00206RDG4;5,434,445.00;CORPORATE NOTES/BONDS;5,000,000.00;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;AT&T INC;00206RDK5;10,400,751.69;CORPORATE NOTES/BONDS;11,878,000.00;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;AT&T INC;04650NAB0;1,125,188.67;CORPORATE NOTES/BONDS;1,142,000.00;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;AVALONBAY COMMUNITIES IN;05348EAU3;9,036,407.00;CORPORATE NOTES/BONDS;9,000,000.00;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;BALTIMORE GAS & ELECTRIC;059165EE6;9,893,057.77;CORPORATE NOTES/BONDS;10,000,000.00;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;BANK OF AMERICA CORP;06051GFB0;10,312,697.50;CORPORATE NOTES/BONDS;10,000,000.00;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;BANK OF AMERICA CORP;06051GFX2;9,688,170.00;CORPORATE NOTES/BONDS;10,000,000.00;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;BANK OF AMERICA CORP;06051GGF0;5,695,526.68;CORPORATE NOTES/BONDS;5,784,000.00;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;BANK OF AMERICA CORP;06051GGP8;11,922,574.67;CORPORATE NOTES/BONDS;12,000,000.00;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;BANK OF AMERICA CORP;06051GGY9;9,948,427.78;CORPORATE NOTES/BONDS;10,000,000.00;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;BANK OF AMERICA CORP;06051GGZ6;9,706,660.00;CORPORATE NOTES/BONDS;10,000,000.00;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;BANK OF AMERICA CORP (10/21/21;06051GFZ7;4,823,974.72;CORPORATE NOTES/BONDS;5,000,000.00;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;BANK OF AMERICA CORP (10/21/26;06051GGA1;6,524,234.89;CORPORATE NOTES/BONDS;7,000,000.00;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;BANK OF AMERICA CORP (SUB HC);06051GFM6;4,969,943.33;CORPORATE NOTES/BONDS;5,000,000.00;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;BANK OF AMERICA NA;06050TJZ6;8,137,000.67;CORPORATE NOTES/BONDS;7,000,000.00;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;BANK OF MONTREAL;06367THQ6;5,365,573.25;CORPORATE NOTES/BONDS;5,370,000.00;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;BANK OF MONTREAL;06367TYL8;29,616,280.00;CORPORATE NOTES/BONDS;30,000,000.00;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;BANK OF NOVA SCOTIA;064159JG2;19,743,000.00;CORPORATE NOTES/BONDS;20,000,000.00;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;BANK OF NOVA SCOTIA;064159JX5;9,960,416.11;CORPORATE NOTES/BONDS;10,000,000.00;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;BANK OF NY MELLON CORP;06406RAC1;9,536,535.94;CORPORATE NOTES/BONDS;9,750,000.00;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;BANK OF NY MELLON CORP;06406HDD8;10,021,627.78;CORPORATE NOTES/BONDS;10,000,000.00;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;BAXALTA INC (12/23/44 CALL);07177MAN3;1,577,501.17;CORPORATE NOTES/BONDS;1,489,000.00;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;BAXALTA INC (3/23/25 CALL);07177MAB9;2,905,543.22;CORPORATE NOTES/BONDS;2,977,000.00;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;BB&T CORPORATION;05531FAB9;18,076,916.63;CORPORATE NOTES/BONDS;17,660,000.00;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;BB&T CORPORATION;05531FAX1;11,860,860.00;CORPORATE NOTES/BONDS;12,000,000.00;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;BB&T(SUB BANK);07330MAA5;4,996,729.44;CORPORATE NOTES/BONDS;5,000,000.00;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;BECTON DICKINSON AND CO;075887BE8;4,318,977.80;CORPORATE NOTES/BONDS;4,356,000.00;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;BECTON DICKINSON AND CO;075887BF5;1,342,450.14;CORPORATE NOTES/BONDS;1,386,000.00;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;BECTON DICKINSON AND CO;075887BG3;2,829,375.67;CORPORATE NOTES/BONDS;3,000,000.00;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;BERKSHIRE HATHAWAY ENERG;084659AK7;4,964,315.56;CORPORATE NOTES/BONDS;5,000,000.00;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;BERKSHIRE HATHAWAY ENERG;084659AM3;6,710,928.78;CORPORATE NOTES/BONDS;7,000,000.00;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;BERKSHIRE HATHAWAY ENERG;084659AP6;4,559,431.11;CORPORATE NOTES/BONDS;5,000,000.00;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;BERKSHIRE HATHAWAY ENERGY;59562VAM9;14,879,004.06;CORPORATE NOTES/BONDS;12,317,000.00;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;BERKSHIRE HATHAWAY INC;084670BK3;10,560,640.00;CORPORATE NOTES/BONDS;10,000,000.00;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;BG ENERGY CAPITAL PLC;05541VAE6;5,116,797.22;CORPORATE NOTES/BONDS;5,000,000.00;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;BLACKROCK INC;09247XAL5;10,210,968.89;CORPORATE NOTES/BONDS;10,000,000.00;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;BOEING CO.;097023AS4;6,679,598.89;CORPORATE NOTES/BONDS;5,000,000.00;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;BRITISH TELECOM PLC;111021AE1;11,991,902.40;CORPORATE NOTES/BONDS;8,825,000.00;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;BROWN-FORMAN CORP;115637AS9;3,008,165.67;CORPORATE NOTES/BONDS;3,000,000.00;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;BROWN-FORMAN CORP;115637AT7;6,055,049.55;CORPORATE NOTES/BONDS;6,137,000.00;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;BURLINGTN NORTH SANTA FE;12189LBD2;4,889,367.22;CORPORATE NOTES/BONDS;5,000,000.00;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;CANADIAN IMPERIAL BANK;136069VX6;29,572,970.00;CORPORATE NOTES/BONDS;30,000,000.00;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;CANADIAN NATIONAL RAILWAY;136375BN1;12,732,187.67;CORPORATE NOTES/BONDS;10,240,000.00;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;CATERPILLAR FINANCIAL SERV;14912L5F4;2,970,030.00;CORPORATE NOTES/BONDS;3,000,000.00;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;CATERPILLAR FINANCIAL SERV;14912L6N6;19,846,106.67;CORPORATE NOTES/BONDS;20,000,000.00;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;CATERPILLAR FINANCIAL SERV;14913Q2L2;12,102,880.00;CORPORATE NOTES/BONDS;12,000,000.00;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;CELGENE CORP;151020AQ7;5,017,200.56;CORPORATE NOTES/BONDS;5,000,000.00;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;CHARLES SCHWAB CORP;808513AY1;20,184,665.56;CORPORATE NOTES/BONDS;20,000,000.00;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;CHARLES SCHWAB CORP;808513AZ8;15,360,292.50;CORPORATE NOTES/BONDS;15,000,000.00;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;CHARTER COMMUNICATIONS;161175AX2;5,072,259.17;CORPORATE NOTES/BONDS;5,000,000.00;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;CHEVRON CORP;166764AG5;4,966,254.58;CORPORATE NOTES/BONDS;5,000,000.00;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;CHEVRON CORP;166764AH3;4,994,687.36;CORPORATE NOTES/BONDS;5,000,000.00;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;CHURCH & DWIGHT CO INC;171340AK8;7,805,778.67;CORPORATE NOTES/BONDS;8,000,000.00;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;CHURCH & DWIGHT CO INC;171340AL6;2,756,629.00;CORPORATE NOTES/BONDS;3,000,000.00;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;CHURCH & DWIGHT CO INC;171340AN2;7,582,264.00;CORPORATE NOTES/BONDS;8,000,000.00;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;CINTAS CORPORATION NO. 2;17252MAM2;9,903,100.00;CORPORATE NOTES/BONDS;10,000,000.00;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;CINTAS CORPORATION NO. 2;17252MAN0;14,519,750.50;CORPORATE NOTES/BONDS;14,754,000.00;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;CISCO SYSTEMS INC;17275RAH5;5,178,602.22;CORPORATE NOTES/BONDS;5,000,000.00;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;CISCO SYSTEMS INC;17275RAP7;7,069,412.00;CORPORATE NOTES/BONDS;7,000,000.00;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;CISCO SYSTEMS INC;17275RAR3;15,086,225.00;CORPORATE NOTES/BONDS;15,000,000.00;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;CISCO SYSTEMS INC;17275RBD3;24,102,745.00;CORPORATE NOTES/BONDS;24,240,000.00;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;CITIBANK NA (02/2019 CALL);17325FAA6;10,033,911.11;CORPORATE NOTES/BONDS;10,000,000.00;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;CITIGROUP INC;172967EW7;19,949,639.89;CORPORATE NOTES/BONDS;14,000,000.00;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;CITIGROUP INC;172967JP7;9,550,406.67;CORPORATE NOTES/BONDS;10,000,000.00;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;CITIGROUP INC;172967KT7;16,266,514.76;CORPORATE NOTES/BONDS;16,191,000.00;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;CITIGROUP INC;172967KY6;6,502,931.56;CORPORATE NOTES/BONDS;7,000,000.00;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;CITIGROUP INC;172967LM1;14,689,628.33;CORPORATE NOTES/BONDS;15,000,000.00;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;CITIGROUP INC (SUB HOLDING);172967BL4;4,644,961.78;CORPORATE NOTES/BONDS;4,000,000.00;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;CITIZENS BANK NA/RI (02/02/2020;17401QAG6;6,971,989.50;CORPORATE NOTES/BONDS;7,000,000.00;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;CITIZENS BANK NA/RI (4/20 CALL);17401QAJ0;4,936,634.44;CORPORATE NOTES/BONDS;5,000,000.00;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;CITIZENS BANK NA/RI (4/26/20;17401QAL5;4,864,811.94;CORPORATE NOTES/BONDS;5,000,000.00;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;CLEVELAND ELECTRIC ILLUM;186108CE4;7,661,118.31;CORPORATE NOTES/BONDS;6,811,000.00;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;CLEVELAND ELECTRIC ILLUM;186108CK0;13,446,734.00;CORPORATE NOTES/BONDS;14,000,000.00;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;CLOROX COMPANY;189054AS8;6,340,683.28;CORPORATE NOTES/BONDS;6,215,000.00;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;CLOROX COMPANY;189054AV1;3,761,365.50;CORPORATE NOTES/BONDS;3,954,000.00;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;CMS ENERGY CORP;125896BM1;3,073,826.00;CORPORATE NOTES/BONDS;3,000,000.00;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;CMS ENERGY CORP;125896BN9;15,266,317.75;CORPORATE NOTES/BONDS;14,291,000.00;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;COMCAST CORP;20030NAX9;11,863,167.78;CORPORATE NOTES/BONDS;10,000,000.00;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;COMCAST CORP;20030NBE0;4,361,950.03;CORPORATE NOTES/BONDS;4,268,000.00;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;COMCAST CORP;20030NBS9;5,376,281.00;CORPORATE NOTES/BONDS;5,570,000.00;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;COMCAST CORP;20030NCH2;9,713,466.66;CORPORATE NOTES/BONDS;10,000,000.00;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;COMCAST CORP;20030NCP4;10,123,633.33;CORPORATE NOTES/BONDS;10,000,000.00;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;COMCAST CORP;20030NCQ2;7,128,958.67;CORPORATE NOTES/BONDS;7,000,000.00;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;CONSOLIDATED EDISON CO OF NY;209111ES8;18,681,960.00;CORPORATE NOTES/BONDS;15,000,000.00;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;CSX CORP;126408GK3;2,456,197.25;CORPORATE NOTES/BONDS;2,069,000.00;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;CSX CORP (CALL 11/30/41);126408GW7;5,058,521.39;CORPORATE NOTES/BONDS;5,000,000.00;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;CSX CORP (CALL 3/1/21);126408GV9;7,179,841.67;CORPORATE NOTES/BONDS;7,000,000.00;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;CVS CAREMARK CORP;126650CC2;9,582,771.11;CORPORATE NOTES/BONDS;9,521,000.00;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;CVS CAREMARK CORP;126650CE8;5,016,407.50;CORPORATE NOTES/BONDS;5,000,000.00;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;CVS CAREMARK CORP;126650CF5;2,939,559.75;CORPORATE NOTES/BONDS;3,000,000.00;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;CVS HEALTH CORP;126650CN8;4,990,150.69;CORPORATE NOTES/BONDS;5,000,000.00;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;CVS HEALTH CORP;126650CV0;10,016,891.11;CORPORATE NOTES/BONDS;10,000,000.00;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;CVS HEALTH CORP;126650CW8;7,005,035.33;CORPORATE NOTES/BONDS;7,000,000.00;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;CVS HEALTH CORP;126650CX6;9,901,216.67;CORPORATE NOTES/BONDS;10,000,000.00;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;CVS HEALTH CORP;126650CZ1;9,891,016.67;CORPORATE NOTES/BONDS;10,000,000.00;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;DAIMLER FINANCE NA LLC;233851CH5;14,772,745.22;CORPORATE NOTES/BONDS;15,184,000.00;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;DAIMLER FINANCE NA LLC;233851CK8;6,773,086.44;CORPORATE NOTES/BONDS;7,000,000.00;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;DAIMLER FINANCE NA LLC;233851CM4;9,892,632.78;CORPORATE NOTES/BONDS;10,000,000.00;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;DIAGEO CAPITAL PLC;25243YAX7;8,020,730.67;CORPORATE NOTES/BONDS;8,000,000.00;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;DIAGEO CAPITAL PLC;25243YAY5;7,087,828.22;CORPORATE NOTES/BONDS;7,000,000.00;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;DIAGEO CAPITAL PLC;25243YAZ2;10,199,904.72;CORPORATE NOTES/BONDS;10,000,000.00;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;DISCOVER BANK;25466AAD3;13,228,986.33;CORPORATE NOTES/BONDS;13,000,000.00;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;DISCOVER FINANCIAL SVS;25466AAF8;10,021,842.22;CORPORATE NOTES/BONDS;10,000,000.00;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;DOMINION RESOURCES;25746UBD0;6,248,875.56;CORPORATE NOTES/BONDS;5,000,000.00;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;DTE ENERGY COMPANY;233331AV9;6,943,262.67;CORPORATE NOTES/BONDS;7,000,000.00;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;DTE ENERGY COMPANY;233331AX5;9,890,910.00;CORPORATE NOTES/BONDS;10,000,000.00;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;DTE ENERGY COMPANY;233331AY3;18,548,440.00;CORPORATE NOTES/BONDS;20,000,000.00;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;DUKE ENERGY CAROLINAS;26442CAB0;6,212,318.33;CORPORATE NOTES/BONDS;5,000,000.00;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;DUKE ENERGY CAROLINAS;26442CAH7;5,775,381.11;CORPORATE NOTES/BONDS;5,000,000.00;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;DUKE ENERGY INDIANA INC;263901AD2;6,701,769.00;CORPORATE NOTES/BONDS;6,750,000.00;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;EADS FINANCE;26824KAA2;19,546,920.00;CORPORATE NOTES/BONDS;20,000,000.00;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;EATON CORP (TURLOCK CORP);278062AC8;2,935,286.83;CORPORATE NOTES/BONDS;3,000,000.00;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;ECOLAB INC;278865AU4;5,047,506.94;CORPORATE NOTES/BONDS;5,000,000.00;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;ECOLAB INC GLBL NT;278865BD1;8,038,650.21;CORPORATE NOTES/BONDS;8,341,000.00;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;ENTERPRISE PRODUCTS OPER;29379VAZ6;9,971,818.88;CORPORATE NOTES/BONDS;10,000,000.00;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;ENTERPRISE PRODUCTS OPER;29379VBA0;5,664,505.08;CORPORATE NOTES/BONDS;5,771,000.00;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;ENTERPRISE PRODUCTS OPER;29379VBC6;4,057,586.67;CORPORATE NOTES/BONDS;4,000,000.00;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;EXPRESS SCRIPTS HOLDING CO;30219GAN8;4,695,871.67;CORPORATE NOTES/BONDS;5,000,000.00;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;EXPRESS SCRIPTS HOLDING CO;30219GAP3;2,929,558.00;CORPORATE NOTES/BONDS;3,000,000.00;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;EXPRESS SCRIPTS HOLDING CO;30219GAQ1;4,879,026.67;CORPORATE NOTES/BONDS;5,000,000.00;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;FEDEX CORP;31428XAW6;6,556,281.33;CORPORATE NOTES/BONDS;6,500,000.00;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;FEDEX CORP;31428XAZ9;7,813,563.25;CORPORATE NOTES/BONDS;7,797,000.00;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;FEDEX CORP;31428XBB1;5,292,099.33;CORPORATE NOTES/BONDS;6,040,000.00;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;FEDEX CORP;31428XBC9;7,034,657.67;CORPORATE NOTES/BONDS;7,220,000.00;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;FIFTH THIRD BANK;31677AAB0;21,328,112.20;CORPORATE NOTES/BONDS;21,431,000.00;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;FLORIDA POWER & LIGHT;341081FF9;7,162,658.42;CORPORATE NOTES/BONDS;7,000,000.00;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;FLOWSERVE CORP;34354PAC9;9,982,675.56;CORPORATE NOTES/BONDS;10,000,000.00;FIXED INCOME;FI;1
Ohio_STR;12/31/2018;FORD MOTOR CREDIT CO LLC;345397XQ1;7,383,776.67;CORPORATE NOTES/BONDS;7,500,000.00;FIXED INCOME;FI;1
